label	text
0	Played black jack.  I put $20 near betting spots, Double Deck, for dealer to change. He dealt right past my money.  I put the money down while he shuffling. Left that table and went to a BJ shoe game.  Deal never smiled or said a word.  Would never play BJ here again.  Got the feeling my business was not, in the least, appreciated. Wanted to play poker, but it doesn't open till 6pm
0	Pretty average sushi nothing too special. The restaurant was pretty empty on Wednesday night. We ordered multiple roles the best role what's a spicy tuna the little piece of jalapeno on top of each roll. I've had a lot better sushi at better prices but I guess this is what you can expect in Vegas. At least I can say the fish tasted fresh
1	Went to visit Mike at Johnny B's about a month ago. I had been contemplating a quick clean up at Great Clips but decided to look for a higher quality alternative. Loved my experience at Johnny B's, and have been really happy with the haircut for 5 weeks now!
1	I am pleasantly surprised; Who can beat $10 all you can eat buffet, with tasty food. I enjoyed it much. The coffee was weak, but the tea was awesome, the blueberry pancakes was not that great, but everything else was , I even enjoyed the desserts, I was pleasantly surprised for sure.  I read many of the reviews here and I am just floored at how unbelievable people are, this is a ten dollar brunch on a Sunday, what do you expect,  well I did not expect the food to be so good, but it was...
0	When I went, my male manicurist took two smoking breaks in the middle of doing my nails! And then when I went back and got the same guy, he didn't even massage my shoulders?!? WTF?! The service was just outright horrible and I will never come back here again. The only reason I went back the second time in the first place was with a friend and her mother--unexpectedly to this place. Would not recommend.
1	I've been here a number of times for lunch and dinner and have always had a fresh, interesting and tasty meal. I love 1) that their menu offers some healthier options, grilled items, healthier sauces, etc 2) that they take reservations and 3) that they are Byo. It's small and charming and has a ton more character than the walnut grill (or other similar options) down the street. It's not cheap, but you will enjoy yourself and be treated to a quality meal!
0	This is the first time Yelp reviews have let me down. I tried this new location due to the reviews and being 5 mins from my job. I opted for a manicure and shellac. Three days later the shellac cracked and began to peel. I called the salon and they asked I return and have the shellac redone. I did and the following day the shellac was cracking and peeling. This has never happened to me with any shellac or other type of gels. This was a waste of money and especially time!!
0	Maybe I was just in a bad mood and am being a bit harsh because my iPhone had *just* been stolen right before we headed here but I just was not thrilled with Firefly in the least. The sangria was okay but not great. The food was so greasy it was gross. The mini little burgers were the best thing and they weren't even all that. I felt like I needed to do a cleanse after I left..and a facial!  Too much grease...ugh I so won't be returning :(
1	Great price for what you get. Everything is clean, the rooms are a little stuffy, but running the air conditioner it helps immensely. The people and customer service are awesome!!!! We were only here a day and most of the staff knew us by name. We decided to stay for Super Bowl because not only are the rooms a great price, but the food and drink too!! 6.99 for a decent prime rib dinner, 3.00 for drinks, and 3.00 blackjack. Will definitely come back.
0	I've been here a couple of times. It's access from Gilbert Rd is super convenient. The people were especially friendly too. As far as the cupcakes? Well, I love the variety. But the times I've tried them, they were dry. Perhaps this is because my purchase was in the afternoon? Not sure. But if that's the problem, then maybe they shouldn't sell cupcakes that late, if the quality fades dry.  If I ever make it there in the morning, I'll let you know if it's a better cupcake.
1	Just one of those good ole fashion drive-in style places. Tons of history behind the establishment in a trendy area. Atmosphere was great and the deep fried pickles were bangin'. I would highly recommend a dose of The Penguin
1	Peperonata, mascarpone fritter, goat cheese appetizer was very refreshing (yummy peppers) and Red Tuna Boris Style was very good. Recommend outdoor seating when you visit - beautiful terrasse makes for great ambience! Good cocktails as well - had the Boris style mojito.
1	The food is really good and fresh -- I was surprised as I am not a veg, so this was one of my first times in a shop of this nature. I had the burritto and smoothie, both were fantastic. It's a bit overpriced, but I think they can do that -- considering the time it takes to prepare and the quality of the product. Also, as previously mentioned, time to prepare is a bit lengthy but understandable.
1	Hard to describe but hilarious and tons of fun. Liked everything about it.  Show up early and get in line if you want to get your choice of seats, seating is first come first served general admission. If you sit up front, you might become part of the show. Easily the best show we saw in Vegas, hands down. A must see
0	Bad ass is missed! I just ordered a simple coffee, but I was given an extra over watered americano. I barely tasted the coffee. I will try a latte next time cuz it smelled like the espresso is good if ordered right... we will see
1	Twice in the past year I have had a small business function catered by Nando's and I remain extremely impressed with their outstanding food and service.  DELICIOUS!!  Reasonably priced.  I will definitely order Nando's again for our next function.
0	I've eaten a lot of Lobster Rolls, but I have to say this is The Absolute Worse One Ever and they are rude to top it off.  It was dry dry dry dry omg $26 sandwich yuck
1	Bella looks FaBuLoUs after her grooming today! Friendly knowledgable owner Kelly and the groomer was great as well. good experience for Bella's first haircut. We will be back :)
1	We LOVE the AZ Science Center so much that we recently became members and plan to go often. We love the exhibits and the fact that they change out the special exhibits often. I do recommend packing a lunch as the cafe is a bit pricey, but the food is good.
1	I love this place.  Great food, attentive servers, great vibe.  I totally recommend this place! I have been here 4 times on 3 different visits to Vegas and it has been so consistently lovely I decided to write a review.  Thanks, Cracked Egg!  Oh, and the stuffed french toasts are divine.
1	Yummy...Seafood.. This place has both seafood from the west coast and east coast..  I love their selections.. Their shrimp and lobster salad looked succulent and their Cajun gumbo was to die for..   This is the real deal if you want to eat a seafood restaurant.. Hands down one of the best seafood restaurants I have been too in a long time... Wonderful very bright atmosphere makes you feel like your on island in the middle of the desert...hehe
0	Usually a BIG FAN, however tonight the Carne Asada Burro did not deliver; the culprit - poorly chopped Pico De Gallo.  Seriously pieces of onion larger than the biggest chunk of carne.  NO JOKE 1/4 inch cuts of onion, whole slices of Jalapeno, uncut cilantro leaves.  :(
1	What a great place.  Everyone was friendly.  The food was delicious.  Dinner for five and a child with drinks about $275.  The chef put on quite a show for us.
1	A nice breakfast joint breaking away from the usual chains I frequent, whether actually for breakfast or after leaving a bar, this place was refreshing. I got the biscuits and gravy and was actually pleased with my choice thinking it was going to be like any other B&G I've had a hundred times before. If I ever finally become a bonafide morning person I'll probably pop by a few more times to try a few other dishes.
1	This place would be a hole in the wall if it wasn't for triple d advertising to the world. Love the emerald chicken and Chinese BBQ pork plus I prefer double pork or chicken fried rice.  You can get any meat in a burrito or as a quesadilla, this is awesome.  Never miss a chance to come here. Great food.
0	This place can eat my ass!! I went to the deli to get a sandwhich.  So I asked the clerk if they used any partially hydrogenated oils. She had to call her corporate office. They called her back to tell her the verdict........................... (..........................= drumroll) Bingo!  The harmfull oil is in there wheat bread and the white bread!!! AMAZING!! I could never support a supposed health food store that uses an oil like that.  If you dont know how bad it is. peep this out bantransfat.com
1	Already LOVE the doughnuts.....but when they were out of what I wanted, and gave it to me free when it was ready, they had my heart!  Way to go on excellent customer service!!!
1	We called to make Friday night reservations for a party of 16 - they said they didn't take reservations so we decided to go anyway and drink beer until we could get seated.  To our most pleasant surprise, they pulled together some tables upstairs and we were seated right away.  Our waitperson was very patient and helpful as we all tried to decide what to eat and what beer to drink.  Service was excellent!  Food was excellent!  The beer was excellent as well - thanks Four Peaks for a wonderful evening.
1	What a wonderful evening to start out with happy hour and mike I or ( my guy ) excellent food from grilled shrimp to creme burlee fun friend, tequila ... Had a great time mike was on top of it at least we were one of few customers on the patio .
1	Good value. Friendly staff. Course is on the easier side, but I like it. Depending on your budget, this may be the most suitable option in town.  I would play again.
0	Our cheap rental is turning out to be $450 more because of the dent on the hood they insist was our responsibility.  BIG TIP: Make a representative walk around the car with you and sign off on the no dents before you take the car off the lot or you could be the next one duped.  I have never given a company a bad rating and I should have looked  here before renting at Fox since not many people had anything good to say.
0	Food was okay, average at best, service was fast and friendly and their strawberry daiquiri was yum, but the beer came out of the tap warm, never good. This place definitely needs Jon Taffer.
1	This has been the first Salvation Army I have gone to since I've moved to AZ and OMG it's great! I've been to several Goodwill's and thought that they were just ok. Once I came here I asked myself why I hadn't done it sooner. I did notice that some of their furniture was a bit pricey, but everything else was a good shopping experience.
0	Me and a bud when out to eat, he is single and wanted to go to this place.  we asked if we could sit nearest the TV with the hockey game on... ignored, After seated far and behind the hockey game screen, we waited for thirty minutes before we had to ask if we had a waiter/ waitress? after another five minutes we left, nothing was said on the way out.  Menu seemed fun, nothing really Irish, but seemed good for not hungry and testosterone filled men.
1	Our favorite sushi place in N. LV! Sushi is hands down the best tasting we've had in the area, service is outstanding and definitely a place worth revisiting. Our only gripe is the price, however until we find a better sushi place that's cheaper its a moot point.  I've only ventured here for the sushi, the hibachi grill was not recommended yet. I'll update this review once I've experienced it for myself.
0	The doctors spend barely any time with you after making you wait forever then rush you out without hearing you out. The staff is incredibly abrasive, and unhelpful.
0	I paid $16 for a haircut.  I got a $16 haircut.  No appointments, walk-in and put your name on a list.  They have not mastered the art of the scissors cut for men.  And don't expect any "eye candy".   If you don't want to pay much for a haircut and are fine with someone running a clippers through your hair, then this isn't a bad place.
1	The prices are better than some of the other boba joints around and they offer some different stuff on their menu.  I sometimes opt for the smoothies w/ boba in them and they're fruity and refreshing....kinda like old Wham! songs.  You can also opt for less sugar in your drink which is nice too!
0	The menu is really limited. The prices are literally insane. Yes, there is free house wine, but that is not free when you have to pay $25 for a plate of spaghetti. Most of the meals were in the $35 range. Not an elegant place, but the atmosphere is a rustic place steeped in history.
0	Geez that was 1.5 hours of my life I won't get back.  Well actually one 1 hour, cause I walked out... Couldn't take anymore. Dancers were great, costumes were great, but the music and show itself was just dreadful.
1	When i moved here from California I had a really hard time finding an amazing hairstylist. When I had Alisha T. Do my hair she gave me exactly what I wanted. The cut is amazing and the color is beautiful.
1	I went to Good Feet 6 years ago in Colorado Springs,CO and purchased 2 year aches supports. They lasted about three years. I do a lot of walking on concrete and was very happy the improvement they made in shoe ware and comfort. I replaced them with life time arches and after 3 years just failed. The People in the Tempe, AZ store were very helpful and replaced the $350 arches for $13 dollars.
1	Steve is as good as it gets. He installed many doors for me in many homes. I called him with need for a service call and he gave me advice on how to do it myself for free!  Honest, reliable and good at what he does.
1	First time trying Indian food, and I don't think it could have been at a better place. I got the Dhaba chicken curry, and I really enjoyed it! We also got the garlic and kashmiri naan, and both were delicious. I really enjoyed the atmosphere and the staff were all very friendly. Definitely a great experience!
1	Yum. Still have not had a bad meal here. Fukumimi is still in my top 3 ramen spots! Something new on the menu is the kogashi ramen, which has thin noodles and broth has black garlic oil. Another new menu item is garlic chicken appetizer, which I will have to try next time. The appetizer I always is the kim chi!!! It's different, but I love it...it has a slight sweetness to it. Guess what? Filled up my stamp card! Free gyoza or karaage next time :)
0	The waiter was great but he just could not do it all MR IHOP  YOU had one server working the entire floor and one bus guy/ cashier  Ordered The chicken dinner mashed potatoes....oops sorry we're out of mashed potatoes!!!!   They brought me fries instead.  We asked form sugar free syrup....oops....OUT of sugar free syrup Mr IHOP  My omelet was good .....  Just want you to know how you are doing.
1	I have been going to Chapman Mazda for 2 years now. I always feel like they are knowledgeable and always know that they will take care of my car. I haven't had any problems so far and am happy with their service. I would give them 5 stars except for the wait time is sometimes pretty long.
0	the marquee sucks. drinks are waayyyyy too expensive, the security are dicks to everybody....even if you're 100% sober, they'll look for a reason to kick you out once you've paid a gajilllliiiiooonnn dollars for everything. basically, they can suck it.
1	Wow just had dinner here tonight and it was so amazing. I sat at the bar with full view of the open kitchen. Watching them prepare the food was like watching a pit crew in NASCAR. They were smooth and efficient. The food was even more amazing!! Beet Salad -  Heirloom Tomato Salad Octopus Sweet Breads Rooster Sous vide
0	If I could give -50 stars I would. Don't get me wrong the food is delish, but the service? I'm better off at the swap meet. The server Karina is extremely rude. She has 0 customer service skills. She made the biggest deal because we asked her to split a check, exclaiming "it would take too long" since she had 10 tables to serve. I had never had such a bad experience at this location. If I do come back, I will make sure our server is NOT Karina.
0	Not sure what all the excitement is about here ... just a bunch of M&M branded junk.  Walked in and walked right back out.  LOL.
1	Everything is always great service, food, and atmosphere. My only complaint is I came back from vacation and my bartender Matt is not longer here. I won't be back as often now that he is gone.
1	Someone deleted my review.. intentionally. That is very rude and disrespectful. Don't be silly guys.. I like this place and new owner is very nice and friendly. I really liked the chicken yakisoba and now they have more sushi stuffs too!! I cant wait to try them all. :) Good price and service :)
1	I went here with my cousin after a week of expensive fine dining at Mandalay Bay, and I couldn't be happier. Great ramen is heavenly, and Ramen Sora did not disappoint. I ordered the spicy ramen with shoyu broth. The broth had depth and wasn't too salty, the noodles were chewy and toothsome (perfect), the pork chashu was tender and flavorful on its own, and the spicy ground beef mixture added texture as well as a good kick to the ramen.
1	Cheap. Fast. Delicious. The banh mi was awesome. Carrots and radishes were pickled ever so tart. The bread was toasted to perfection. They also had sushi and other goodies if sandwiches aren't your thing. My only complaint is that the tapioca pudding (che) wasn't of the consistency that it's suppose to be. It was very thick and kind of fell apart. It's suppose to be smooth and creamy but the fault in dessert won't keep me from coming back for their awesome sandwiches.
1	Found this place about 15 years ago.  You guessed right....a referral.  Been referring and using ever since.  This is a no nonsense - CUSTOMER SERVICE oriented family business.  The staff is the same since the original trip.   If you are looking for fair pricing, personal service and no "extra" suggested  upselling, this is a great place for you.  Wouldnt even think of taking my vehicles anywhere else.  Special thanks to this staff that goes out of their way for the little things too.
0	I went on easter Sunday because most places were packed. One of the worst places I've been to. Their food was terrible and was just overwhelming. And we asked what the waiter thought was good, but it wasnt wat we hoped for.
1	Yum off the charts. I was moaning from their shredded beef  tacos. Some of the best I have ever had and I am surrounded by mexican joints. Prices were reasonable especially for the higher end drinks. The location near the art galleries makes for a perfect date night. It is also super charming inside and on the patio. This will be my Scottsdale go to place. Am so jealous of the locales that they get this place in their hood!
0	This place was empty came here twice. Mabe 2 groups at the most were in here. Ultra high prices Hookahs cost 20 to 30 dollars its nuts. They don't smoke that great and the guy working there was a little creepy he would pop up all over the place. The prices where just outrageous there's palace in summerlin that's way cheaper and nicer. I would npt recommend this place.
1	I went here with the group of friends. We are vegetarian and have lots of vegan options. The food was very good . For the price portions are large and worth it.
1	excellent food.  had the filet-au poivre--perfect medium rare, with excellent taste.  Paired nicely with a great bordeaux.  Terrific service!
0	Horrible customer service! The WORST i've experienced in a long time - in fact, I don't think I've EVER been treated with such disrespect. I asked a simple question about what the person ordered who was with me and the young ladies working glared and cut eyes at me - awful attitudes. My guess is the 2 girls working must be related to same because there is no way anyone with common business sense would hire such disrespectful workers with no clue about offering acceptable, good customer service.
1	This is my go to Thai food restaurant.  They have a great variety on their menu.  I personally almost always go for the curry squash but also love their pad thai and panang.  My dad always gets a different spicy dish with seafood, and he loves it too. The staff is very friendly and helpful.  They are also quick.
1	My first time into a Pita Jungle in a few years, and now I'm a fan. Shwarma wrap was excellent but the garlic dip won over our whole table.
0	I was excited to find a sushi place near our home in Glendale, but the excitement faded as soon as I walked in to the place. It has a very cheap feel to it. Fake plants everywhere, bad lighting, you get the point. We sat and ordered a few different rolls...none of which were good. The fish was not very fresh and the presentation was lacking.  If you are really craving sushi and there is nothing else, this will do-but don't get your hopes up!
1	When Sofi's opened it was a refreshing change to the typical pubs in the area.  Quirky and fun with a decent selection of drinks and pleasant bar staff. The draught beers are a bit limited, but there are plenty of bottles and the swedish cider selection was unusually good before it became more commonplace. I haven't been to any of the 'nights' that they run (knitting, cinema etc), but it's great place to meet friends for a catch up.
1	Always been a favorite bar for my boyfriend & I . The vibe here is what I really look for in a bar- easy, no problems. The patio that wraps around the whole old house is really neat & really cool pond. Cold beer & oysters is what I come in for- every time great. Bartenders are really nice & chill . They are attentive & hold good polite convos.  Only think that bummers me out is I am not closer to the location !
1	great local business, servers are very attentive and run around like chickens with their heads cut off they are so busy usually. this is a strange little spot but so good. everything i have had from burgers to seafood was a yummy delight. one of these mornings when im not working im going to go over there and have some breakfast!! :) ive heard great things! my only peeve about the restaurant is that they dont have a to go menu...
1	We went to see a comedy show, but we loved the place.  It has a great emphasis, helping those who have been affected by abuse.  And the service and offerings are outstanding.  I tried my hubby's smoothie...MmmMmmmm.  My green tea was great, and they have sugar in the raw, which I prefer!   A great place to see comedy or hear poetry and relax on an inexpensive date while helping others!  Win-win-WIN!
0	Hello Spirit Airline. I'm sittin' in one of your planes now in Vegas headed to Oakland. It's already 45 minutes late because of some paperwork. Is this something I can get my money back for? Or I can sue you for.  The weather is lovely so it sure looks fine to fly. This wait is ridiculous. Please respond to mclato12@yahoo.com.
0	The good was decent but the staff didn't seem very friendly here. They really like to nickel and dime you here for everything it seems like. It was clean at least. They don't really offer anything that would make me want to come back. Go down the street a block to Los Taquitos instead.
1	Second visit was with Owen. I'm not sure if bc my first blow out was free it was different but Owen is a-mazing.  I got an aromatherapy head massage at the shampoo bowl which was so relaxing.  He even helped me pick out some Frankie Rose eye shadow and lip gloss for my night out.  Ill definitely be a regular.  My next appt with Owen is in two weeks.
0	Been to this bar 3 times now and every time I have had to correct the wait staff when it came time to pay the check. They have added drinks and food that we didn't order all three times. Was there this past weekend and they added a drink we didn't order. Out side of that its a fun place in a great location. 1 star for bad service. Keep track of what you order.
1	I went to the one on Eastern in Henderson in the Gold's Gym shopping plaza.  My friend took me there and she had the Summer Ramen Dish Special which was corn, tomato sauce and was really tasty. I had the cool noodles which was zesty and light for a lunch meal.  It came with the Yuzi lemony sauce. It was good eats! This was back in 2012 or 2013.
0	Food was OK not great how ever the crab cake was terrible the worst I have ever had. The service was even worse. The staff clueless unfriendly and rushed everything. The restaurant was only a third full . Now I know why.
1	Coworkers and I go here for lunch and all I can say is amazing!  The owners are so proud of the food that they serve and are always willing to make recommendations.  As the other review said don't be fooled for the look of the place you will not be disappointed.  The last time I had this beef cooked in it's own juices and want to just keep going back for more.  We tried the churros OMG delicious!  Definitely do not just drive by this place!
1	Best value in buffet dinner at the south end of the Strip.   INCLUDES wine and beer, as well as good dessert bar.  TOM, the waiter, is the best waiter there ... Great service, ask for him.
0	It's a Friday, at midnight. The Vig Uptown has 4 stars on Yelp.....HOW COME THERE'S NO ONE HERE??? Where is everyone? Why is it so quiet? I was very confused- it looks like a place where there should be a ton of people. But no, empty. Sad.
0	The service is usually sub-par, and the food is just "okay". The prices aren't bad and they have a great location, which is the only thing that has kept my business. They usually have good beer on tap, so that's a plus.
0	I hate this place. Terrible service and dining experience. Hostess that doesn't really want to be there. Waitresses overburdened with vast real estate. Managers not paying attention and the food was subpar. Chicken pot pie was tiny and way undercooked.
0	food is nothing exceptional but charges premium price.  BBQ ribs too salty and over  cooked.  chicken is dry.  hate to compare this to KFC.
1	I was so impressed with this company from beginning to end!  I used their services to move furniture within the house from down stairs to upstairs.... Changed my mind a couple of times and they were so accommodating...  I had the "best" guys EVER!!! Eric and Coby!!  I will use them every time... Thanks guys!
1	Four stars for the fact that they don't have a cover charge! The V bar is nice inside (it sounds louder from the outside than it actually is), and on the night we were there, the dj was playing some fun and classic tunes.
1	This ain't your Baskin Robbins or Cold Stone, and that's why you come here. Drop in, ask to try their delicious ice cream, or are you feeling like a churro?  It's REALLY hot outside.  Even more the reason to park, run in, be attended to quickly, run back out with your tasty choice.  It is colorful and kids would really dig this place (ADULTS TOO) The horchata was excellente...
0	Just okay. The temperatures on our steaks were not consistent. Mine, the dry aged NY strip, was gristly and tough. Great service, but the food was not worth coming back for.  It's a quiet place, but that could be because it was pretty dead on a Saturday night. I'm a local, and I know we have lots of great places here. This isn't one of them.
1	I'm a Burmese so this restaurant is an awesome find for me. They make great Burmese food. I would have to recommend trying out the Burmese tea leaf salad or Ginger salad to first get a taste of Burmese cuisine.  Also definitely try out Burmese tea. I promise you. You won't regret that. It is true that this place is still starting out and need some improvements but the food is worth it.
0	I do not get it.  Why does this place get voted Best Breakfast?!  We had been once before and the pancakes tasted funky and the eggs tasted fishy.  Tried again today and were again sorely disappointed.  After struggling to piece together a breakfast and being told we couldn't do certain things because "the computer won't let us," we again got a sub-par breakfast.  So if you want to wakey, wakey, eggs & bac-y, avoid this place.  You will only get eggo waffles and funky tasting food.
1	We went on a Saturday afternoon, the decor was inviting. The staff wasn't  as friendly as some places we have been. However, they were not rude or anything. Just not overly friendly.The Rolls are good sized portions and the sauces are really yummy. Food overall was great!!!!!!
1	Fantastic food and atmosphere. Service is great too and everything feels just right. Only thing is that the process differed in my case from the bill to the menu and the appetisers given were a bit stingy.
1	My family has been using Dr. Burke for our pets since I was to young to remember. He has a great personality, is very knowledgeable and is great with the pets! His prices are fair and you can usually get an appointment within a week or sooner for emergencies. The offices are always clean, bright and the front desk staff is very friendly. We have brought Dogs, Cats and Birds to Dr. Burke.
1	Their food is always excellent, no matter what I've ordered (though I must say I love the Salmon salad with jalapeno dressing and the butternut squash ravioli with truffle oil). The firepit is relaxing. The music is fun. The service is sketchy...touch and go. Don't go if you've got a timeline.
0	When we walked in we were the only ones there and the person working didn't have a  great understanding of the menu. Our food took a long time to come out and when we got it the food didn't seem to the highest quality and was overly sweet like we were eating syrup or dessert I wouldn't recommend it.
0	The service, chips and salsa were fine then it all went South.  I had the La Bandera (3 enchiladas) and all of them were tasteless and the meat was tough.  I went because I had a gift card.  As much as I love free meals I would gladly have paid double for good food.
0	Let me begin with I ordered seafood in a land locked state.  That may have been the problem from the get go.  Shrimp fried rice made me sick and my company that had the chicken didn't enjoy it either.  We threw our leftovers out.
1	Being a Francophile, my expectations were quite high for a buffet that touts a culinary regional tour of France. Highlights first! CREPE STATION is a made to order delight. My fave is the banana nutella crepe. The CASSOULET is very scrumptious along with the CHOUCROUTE. As for the desserts not really sure what those taste like. I was thoroughly stuffed. Service is great btw!!! Well worth it and I would come back again!!!
1	The bedding was AMazing!!! Tv is too slow as in every Sheraton. Too much chlorine in the pool......the service and rooms make up for it. Try staying on a private floor....the club lounge has complimentary breakfast and happy hour snacks! Worth the extra
1	Whoo hoo. Suite upgrade! The Ivory Suite was very modern and spacious. Love the pink couch in the living room. Bathroom was spacious but no tub. I did not like the glass doors. I thought I broke it several times because it always made a loud noise when I closed it. Bed room was spacey but a little empty. a master bathroom and a restroom. I really enjoyed staying off the strip and away from its madness.
1	Friendly service. Huge portions for our reasonably priced meal. No problems accommodating our party of 6. Our party had antipasta, wings, pizza & Stromboli. Everyone was happy with their meal. Would recommend.
1	People & service were great. The pastries were delicious. The coffee was too bitter for my taste otherwise I liked this place alot. I highly recommend it!
1	Delicious food! The concierge at the Ritz Carlton told us about this place. I had the hangar steak and it didn't disappoint! If you want French with generous proportions, you need to try this restaurant.
0	I get so frustrated when you get home and most of the order is incorrect or items are missing. What more do I need to say about that? The interior is surprisingly dirty/messy, especially considering the location.  The last time I dined at this location I said out loud that I can't believe the condition of this place and had I known I would make the choice to go elsewhere.
1	Fresh bread and the BEST. PEPPERONI ROLLS. EVER. This is a special treat for me and hubby, and we always take our out-of-town guests to the Strip for one of these delicious treats.
1	So much fun!! My only real complain was that our server never came to get our drinks even after I asked another lady to bring our server over. My mom kind of missed the opening because she was waiting at the bar. You also get a poster if you check in on yelp! Sadly I left mine in the hotel room by accident. But I got an amazing picture with them which is far more valuable ;)
0	The items in this store are more expensive to those of other 7-11s.  This location is attached to the Doubletree hotel so maybe that would explain higher priced merchandise.  It does seem like tourist prices.  Also they do not carry fresh bananas.
0	STAY AWAY!! If your looking for a fun and good tasting japanese place this is NOT the place. wasted so much money here. Went here expecting a nice dinner with the family and was very dissapointed! The place was empty (so hard to find in the hotel) waaayyyy over priced sushi was gross and not fresh the chicken teriaki tasted like they thawed it out from the freezer the salmon was over cooked hair in the food miso soup and tempura was ok Dont waste your time and money please!!
0	Greasy eggs, Who can screw up toast? it  tasted funny and had to be sent back!  Really bad service - no tip here! Walk around this one! It is probably a better bar!
1	I have never, in the 20 years that I've been getting pedicures, had an experience like this. I had come to accept mediocre in the past...Lish goes above and beyond in EVERY WAY! Most importantly, they took their time, and actually removed ALL the dead skin. They are super friendly, highly professional, offer you a beverage when you arrive, and do a SUPERB job! I am super excited to have a salon like this close to home, they will be seeing me regularly!!!!! (this coming from someone who never posts reviews!)
1	I love this place. along with all of my family and friends. this is our go to place. Love the music. Love the vibe. its so nicely decorated as well. the owners are awesome! love ramen tatsu!
0	They changed the menu!  My server tried to explain the items they no longer had.  When I complained and said I would come less often (i usually come twice a month) my server, Christopher R, decided to just walk away after chirping "It was changed well over a month ago". The pizza I decided to order was horrible.  Needless to say based on the change in the menu and the horrible service that I won't be going back anytime soon.
0	Open on time and have a dedicated line for your customers to call. Is that too much to ask. I go there 2 hours after the are supposed to be open and they are still closed. So I call the number listed and its some guys cell phone and he doesn't even answer with the name of the place. Just a "yeah" Not dependable with questionable service so can't recommend it.
1	I LOVE this place!! They are amazing with customer service and they do great work too. Andy himself is hilarious and everyone there is really nice and attentive. If you really wanna be pampered definitely, this is the place to go.
1	This place is awesome. What I think an old fashioned supper club would be like.  Huge bar and lots of seating.  The cheese curds are delicious and the fish fry is a must order! Good parking too.
0	It's seriously mind blowing that a company can stay in business when everyone that works there are so incompetent!!  It's way too much to write, just know that I will never in my life shop at Sears again. The most simplest task in the world cannot be complete there.
1	i have no preconceived notions (i'm ignorant) about wine but am trying to learn.  this place is very well thought out and according to my friend who knows everything about wine, has a superb collection.  nice little bar to taste and nice selection of half bottles to purchase...a bit chilly though...it really is 55 degrees in there.
0	For the price and quality. I've had better. When I go to a Mexican Restaurant, I like to try their lengua (tongue) because it's how I can tell if they put thought and effort into their cooking.  The Lengua at Roberto's is flavorless and greasy. I've had better in Los Angeles.  The positive note with Robertos is their burrito contents. They will give you a burrito filled with meat. So filling... but flavor, it's lacking.
1	This place is the BEST GELATO EVER. For 2 reasons really. 1. Every flavor is addictive and delicious.  2. The owners of this quaint little place are the sweeeeetest most adorable people I have ever met.  They were needlessly friendly and helpful. Every time I come I get their strawberry. Large of course.
0	Flew into Vegas on a Thursday and was starving when we got here. We decided to give Diablos a shot. It was relatively cheap for Vegas standards and the food was ok. The service though was below par. Really long waits, pretty much no attention from our server. Someone from the kitchen delivered our food and sort of slammed the food down and left in hurry.  I had the jalapino chicken tacos which were decent, and 1 beer. I was never asked if I wanted another...which I did.
1	I ran into this wonderful non profit at a military family event and they're amazing.  They make wooden toys and just give them away! Beautiful people!
1	We just returned home after 4 days in Vegas. 2 nites in a row we were at Level 107. We loved it. There were 7 of us. Great service, the food(appetizers) we very good and the martinis great. 2 for 1 on martinis, 50% off appetizers. I'm usually not a martini drinker, but the caramel and the raspberry were very good. Go there, you'll have great drinks, service and a nice group of friendly people working there.
1	Great food. The vegetarian options are great off the menu esp the chili naan and malai kofta. The buffet is not so great in terms of options.
1	I will never forget Campiti's. As a youngster growing up playing on Potomac Avenue and Dormont. My favorite pizza was and still is Campiti's. I have not found an equal in the 18 years I have been in CA. The hoagies were pretty damn good too.
1	Great place for all your eye care needs! From the eye exam, to explaining my insurance coverage, and placing my contact lens order, they were efficient, very friendly, and informative. I'll definitely come back! :)
1	They have the best sale and I'm usually picky with clothes, but I like how they have trendy selections here at a great price. Its another place for bargain clothes other than Kohls and they're consistently good about having sales.
1	Great Mexican fast foods restaurant,  prices are fair and servings are great. Taco Bell,  Del Taco pale in comparison.  Has regular employees that are good to us regulars. As a family we eat there atleast once a week.  Great deals on tacos and burros on Monday s and Tuesdays. Student specials too
1	This Trader Joe's location gets 5 stars from me for: *Always being clean (This is a make or break for me on whether or not I will come back to a store...yes a store!) *Rarely being out of stock of stuff (and even when they are, not for long) *Friendly and uncreepy staff *Great Prices *Close to my house (lol) One word of caution...do NOT go shopping here on a Sunday afternoon...it is PACKED and parking can be a little bit of a bear...
1	I've been here quite a few times all pre planned to see certain performers.  I must say I do like this place they book good artists it has a good feel to it.  It's not the easiest to get a drink maybe I need to be more aggressive or maybe they need to make away with the stupid under 21 division especially since the 21 under side has a better view of the stage but you can't have a drink on that side. anyway keep on booking good music and i'll keep coming
0	Absolutely horrible experience at this Hotel/Casino. The first room (non-smoking) reeked of cigarette smoke and some incredibly nasty fragrance trying to mask it. The second room had a broken bathroom sink.  The valet service was extremely slow. They took 30 to 45 minutes to bring our bags to the room. The room service food selection is pathetic. Never, never, again. I'm checking out asap, and moving to a different hotel.
1	After a poor experience at the verizon store on maryland parkway, i went to this store. They fixed me up, got me into a better plan, and were clearly on the ball.  Nice people too.
1	Fast friendly service and great ice cream. Deducted one star for price though, 2 cups of ice cream without toppings was $4 and change.
