label	text
1	Co-stars nearly steal show IT was a match that didn't run to the script but this is the land where life often imitates the silver screen. And for 64 minutes yesterday the USA Tomahawks were pure Hollywood 
2	AOL to cut 700 jobs America Online Inc. (AOL) plans to lay off 700 employees, about 5 percent of its US workforce, by the end of the year, several news organizations reported Tuesday.
3	Report: Intel Logs Big Gains In Flash Market Intel's share of the booming flash market jumped 40.8 percent in the second quarter, according to market-research firm iSuppli Corp.
1	Owen starts as Real lose Michael Owen admitted Real Madrid are still looking for the right balance after they lost 1-0 at Espanyol in a bad-tempered game on Saturday.
1	Beckham Practicing Again With Real Madrid David Beckham trained with Real Madrid on Monday for the first time since breaking two ribs last month during a World Cup qualifier.
0	Pakistan not for open-ended arms race: spokesman A Pakistani Foreign Office spokesman Sunday said Islamabad does not favor an open-ended arms race in South Asia, according to the official Associated Press of Pakistan (APP).
1	Spielman Defends Decisions With Dolphins (AP) AP - Miami Dolphins general manager Rick Spielman watches home games from the owner's box, which would be the best seat in the house if the team was better.
3	IBM fits PCs with new hardware-based security chip IBM is using a microcontroller from National Semiconductor that stores passwords, digital certificates and encryption keys.
3	IBM's Blue Gene/L goes on sale 'IBM plans to announce on Monday that the Blue Gene will be available immediately with a starting price of $1.5 million.'.
0	Iraq gears up for elections Iraq: Iraq geared up Monday for its first post-Saddam Hussein elections on January 30 despite relentless nationwide violence, as world powers gathered in Egypt for a conference on the country's future.
0	Timing Of Indian Move In Kashmir Vital: Pak Paper Islamabad, Nov. 16 (NNN): Pakistans leading newspaper, Dawn, finds the timing of the Indian announcement on reduction of troops in Kashmir as significance.
3	HP releases new products for enterprises Launches OpenView Automation Manager, Service Desk version 5.0 and partnership with Cisco for reselling HP management software. MADRID: Hewlett Packard has launched its HP OpenView Automation Manager that 
2	HP targets China with low-cost PC SAN FRANCISCO (CBS.MW) - Personal computer stocks were relatively quiet Friday as the sector focused more attention on China where Hewlett-Packard introduced a new, low-priced PC.
2	Fears for T N pension after talks Unions representing workers at Turner   Newall say they are 'disappointed' after talks with stricken parent firm Federal Mogul.
0	'Somebody please save my dad' Nick du Toit's wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence 
1	Agent: 'It's going to be a love-in' As many as 60 National Hockey League agents, including those representing the top players in the game, will descend on a Chicago hotel meeting room Wednesday for a tte--tte with executives 
1	Garcia throws four TD passes in Cleveland's 34-17 win over ... CLEVELAND (CP) - Chad Johnson better still have a few bottles of that pink stomach medicine. His Cincinnati Bengals look pretty sick.
3	Russian Spacecraft Heads for International Space Station A Russian Soyuz spacecraft carrying two Russian cosmonauts and one American astronaut has reached orbit, after blasting off from the Baikonur cosmodrome in Kazakhstan.
0	Strong Quake Hits Indonesian Island, Kills Six  JAKARTA (Reuters) - An earthquake measuring 6.0 on the  Richter scale shook an island in eastern Indonesia on Friday,  killing six people and injuring at least six more, a government  official said.
1	Hewitt cruises to quarterfinals Former Wimbledon and US Open winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD Waterhouse Cup.
1	FOOTBALL: WE WANT WALTER WALTER SMITH was flexing his muscles last night as he prepared to answer the SOS from the SFA. Scotland's fans were finally put out of their misery when Berti Vogts resigned as manager of the national team.
2	Global foreign investment falls Foreign investment levels decline in 2003, a UN report reveals, but there are signs of recovery - especially among developing nations.
1	Sixers-Wizards matinee doesn't disappoint Still home in Philly for the Thanksgiving holiday, we decided to hit the Sixers/Wizards matinee yesterday. One of the best decisions we've made in a long time.
3	SAP Launches Security Service SAP has launched SAP Security Optimization, a service that evaluates a customer's SAP system to identify and eliminate potential vulnerabilities and minimize the risk of intrusions.
2	Red Hat replaces CFO Red Hat on Thursday named Charles Peters Jr. as executive vice president and chief financial officer. Peters replaces Kevin Thompson, who unexpectedly announced his resignation in June, a few days before the 
1	3 Giants Contest Fines Over Team Meetings (AP) AP - Three New York Giants have filed complaints with the NFL Players Association after being fined by coach Tom Coughlin for not being "early enough" to team meetings.
2	State, drug chains reach agreement The state of Maine, Rite Aid Corp., and Community Pharmacy LP have agreed to a consent decree placing conditions on the sale of five Community Pharmacy stores to Rite Aid.
2	Martha Stewart Living posts bigger loss Martha Stewart Living Omnimedia Inc., still reeling from the personal legal woes of its imprisoned founder, former chairwoman and CEO, posted a wider loss in the third quarter 
2	Toyota's quarterly profit drops Toyota Motor Corporation, the world's second-largest carmaker, had an unexpected drop in quarterly profit as investment earnings declined at a truckmaking unit and a stronger yen cut the value of overseas sales.
3	Cassini Spies Two Little Saturn Moons (AP) AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.
2	Oil Near $50 on Supply Fears in Nigeria Oil prices rose to record highs Monday near $50 a barrel for US crude as Nigeria emerged as the latest focus for worries about supply in an already tight worldwide energy market.
0	Bomb found near Berlusconi's villa Italian Premier Silvio Berlusconi (left) goes for a walk with British Prime Minister Tony Blair and his wife Cherie Blair at Berlusconi's villa, Monday. AP ...
2	Treasuries Slip as Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  Monday, though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.
3	Bofra burrows in through banner ads Hackers may be using banner ad servers to multiply the impact of the Internet Explorer virus, security experts warn.
2	Oracle strikes friendly deal for PeopleSoft at US$26.50 a share After 18 months of conflict, a friendly merger deal has been struck between Oracle Corp. and PeopleSoft Inc. after the former raised its 'final' offer by 10 per cent.
1	Japanese baseball players set to strike Japanese baseball players will strike for the first time if owners proceed with a proposed merger of two teams, the players' union said Monday.
3	Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch.
0	Flight From Keys Begins as Gusts Whip Jamaica As Hurricane Ivan began to lash Jamaica with wind and rain, officials in Florida stepped up their evacuation efforts.
0	Romanians vote for a new President BUCHAREST: Romanians voted for a new president on Sunday with fighting corruption and joining the EU the main themes in a run-off round pitting Prime Minister Adrian Nastase against Bucharest Mayor Traian Basescu.
3	Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plague for 15 years has encroached on one of the region's largest rice-growing areas, authorities in Mali said on Friday.
0	Blast Near Convoy of Palestinian Security Chief (Reuters) Reuters - An explosion occurred near the convoy of a Palestinian security chief in the Gaza Strip on Tuesday, witnesses said.
0	US Cautious On Progress Toward Enriching Uranium The United States is responding carefully to Iran's announcement that it has taken a major step toward enriching uranium, a key ingredient in nuclear weapons.
0	Al-Qaeda Group Kills a Second US Hostage in Iraq (Update3) An Iraqi group linked to al-Qaeda killed a second US hostage, Jack Hensley, and threatened to kill a British hostage unless Iraqi women detainees are freed, the group said on its Web site.
3	Dell cuts prices on many corporate products Dell on Monday said it had cut prices by as much as fifth for a range of products aimed at US corporate customers, as the computer maker passed along savings from cheaper components.
1	Hornets' Davis Sidelined with Back Injury  NEW ORLEANS (Sports Network) - New Orleans Hornets guard  Baron Davis did not make the trip to Milwaukee for Saturday's  game against the Bucks because of a strained lower back.
3	Link Between Migraine, Endometriosis Found There's evidence of a possible link between endometriosis and migraine, says an Italian study in the latest issue of Human Reproduction.
2	Montie Brewer appointed CEO of Air Canada MONTREAL - Montie Brewer has been appointed president and CEO of Air Canada, the airline announced Wednesday. Robert Milton remains CEO of Air Canada's parent company, ACE Aviation Holdings.
1	O's Stuff Devil Rays Javy Lopez drives in four runs, Daniel Cabrera becomes the first rookie to win 10 games this season, and the Orioles hold Tampa Bay to two hits in an 8-0 victory Wednesday night.
1	Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise. They also lock the shutters tight when they go away on holiday.
2	Winter Concerns Push to Record High  SINGAPORE (Reuters) - Oil prices broke into record  territory above $52 Thursday on heightened concerns that  supplies of heating fuels will prove inadequate during the  northern hemisphere winter.
3	Patch in for Microsoft server spoofing flaw Attackers could use hole in small-business software to trick personal information out of people.
1	SportsNetwork Game Preview (Sports Network) - The Kansas City Royals host the opener of a three-game series against the Tampa Bay Devil Rays tonight, just one day after playing a very strange doubleheader.
3	Small office / Home office Wi-Fi device finds hotspots More and more venues are becoming hotspots. Using the wireless 802.11x protocol better known as Wi-Fi, these hotspots can be found in airports, libraries, coffeehouses, restaurants, shopping 
3	Microsoft, Polycom team on collaboration products Microsoft Corp. and Polycom Inc. have struck a multi-year agreement to link Microsoft's Office Live Communications Server with Polycom's conferencing products, the companies plan to announce Tuesday.
1	Westwood Closes in on First Title of 2004  SUN CITY, South Africa (Reuters) - Briton Lee Westwood  closed in on his first title of 2004 when he claimed the  third-round lead in the Sun City Golf Challenge Saturday.
1	Wenger Spares Red-Faced Lehmann Arsenal keeper Jens Lehmann was left red-faced in Athens as two costly mistakes ensured that a Champions League victory slipped through his sides fingers again.
0	Changes to Nigeria union bill The Nigerian senate passes a bill  to curb the power of the trade unions, but amends the no-strike clause.
2	Goldman Sachs Enters Fray for Takefuji Goldman Sachs Group Inc. may be in talks with the founding family of top Japanese consumer finance firm Takefuji Corp. for a stake of over $2.
3	House Passes Second Anti-Spyware Bill  WASHINGTON (Reuters) - The U.S. House of Representatives on  Thursday unanimously passed a second bill targeting  perpetrators of computer "spyware" that hides in users'  computers and monitors their activities.
3	Google scores first-day bump of 18 (USATODAY.com) USATODAY.com - Even a big first-day jump in shares of Google (GOOG) couldn't quiet debate over whether the Internet search engine's contentious auction was a hit or a flop.
3	News: US cracks down on spam mountain John Ashcroft, the attorney General of the US, is expected to announce on Thursday dozens of lawsuits against alleged spammers following a low key campaign against the practise across the US. 
3	Internosis Will Relocate To Greenbelt in October  Internosis Inc., an information technology company in Arlington, plans to move its headquarters to Greenbelt in October. The relocation will bring 170 jobs to Prince George's County.
0	Pinochet questioned by investigative judge An investigative judge has questioned former Chilean dictator Augusto Pinochet for half an hour to decide whether to indict him in one of hundreds of human rights cases stemming from his 1973-1990 rule.
0	UN Signs Pact with New World Court Opposed by U.S.  UNITED NATIONS (Reuters) - The United Nations signed a  cooperation agreement on Monday with the new International  Criminal Court, despite objections to the tribunal from the  United States.
3	Autonomy, Mamma.com Join Desktop Search Ranks Not to be left out of desktop search, two search vendors on Monday leaped into the growing space for managing e-mail, documents and other hard-drive data.
0	Al-Aqsa mosque restriction lifted Israel says it will not restrict access to the al-Aqsa mosque compound in Jerusalem during the Muslim holy month of Ramadan, that begins on Friday.
0	Powell Presses N. Korea on Weapons Talks US Secretary of State Colin Powell, left, shakes hands with Japanese Prime Minister Junichiro Koizumi before their meeting at the Foreign Ministry's annex in Tokyo Sunday, Oct. 24, 2004.
2	GM pulls Guy Ritchie car ad after protest Protests from seven safety groups have prompted General Motors to pull a television ad that shows a young boy driving a Corvette sports car so recklessly that it goes airborne, officials of the automaker say.
0	Myanmar Releases Hundreds of Prisoners Two prominent pro-democracy leaders were among hundreds of prisoners released from a Myanmar prison on Sunday as part of a broad amnesty granted by the country's ruling junta, the prisoners and family members said.
3	Viruses: Blame Microsoft? Last year we explored the question of Microsoft's potential liability for software flaws exploited by viruses and other forms of malware.
3	From Digital Camera to Print, No Computer Required The big news in digital photography is the explosion of printers designed exclusively for 4-by-6 photos. A comparison of seven printers vying for your business.
3	Exploring Andromeda (SPACE.com) SPACE.com - Although winter officially begins on Dec. 21 at 7:40 a.m. EST,   one of the landmarks of the autumn sky is still readily visible, high toward   the south around 7 p.m. local time.
2	Wal-Mart Keeps Same-Store Sales Outlook  CHICAGO (Reuters) - Wal-Mart Stores Inc. WMT.N, the  world's largest retailer, said on Saturday it still anticipates  a 2 percent to 4 percent increase in November sales at its  stores open at least a year.
2	China trade volume to reach $1.1trillion in 2004 China's total trade volume will reach 1.1 trillion US dollars in 2004 -- up 30 percent over 2003 --with a trade surplus of about 10 billion US dollars, said Assistant Minister of Commerce Yi Xiaozhun.
2	Petrol sales boost Tesco turnover The UK's largest supermarket - Tesco - says strong petrol sales aided a rise in third quarter sales across all parts of its business.
0	Goss Gets Senate Panel's OK for CIA Post (AP) AP - A Senate panel on Tuesday approved the nomination of Rep. Porter Goss, R-Fla., to head the CIA, overcoming Democrats' objections that Goss was too political for the job.
2	Update 4: Tokyo Stocks Shed 1 Percent, Dollar Up Tokyo stocks shed more than 1 percent Friday, extending declines to a sixth straight session driven by Wall Street's weakness and worries that higher oil prices may crimp corporate profits.
2	Delta Financing to Use Prepaid SkyMiles Shares of Delta Air Lines soared after the troubled airline said Monday it entered into a commitment letter with American Express Travel Related Services Co.
1	Giants win 6th straight, but Schmidt is injured SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. 
1	Eagles Bring Back Levens; Place Andrews on IR (Reuters) Reuters - The Philadelphia Eagles made several roster moves on Tuesday, including bringing back Dorsey Levens and placing Shawn Andrews on injured reserve.
3	Hurricane Ivan Slams U.S. Gulf Coast Hurricane Ivan roared into the Gulf Coast near Mobile, Alabama, early this morning with peak winds exceeding 125 miles an hour (200 kilometers an hour).
0	Turkey Faces Long Road to EU Membership The European Commission's cautious recommendation that Turkey begin membership negotiations puts the country a step closer to realizing its dream of joining Europe -- but 
1	Leggy models wont distract Corretja MADRID: Leggy models as ballgirls won't be a distraction to family man Alex Corretja after the veteran moved into the second round of the Madrid Masters yesterday.
2	Constellation Brands Offers $1.3 Billion for Mondavi (Update1) Constellation Brands Inc., the world's largest winemaker, offered $1.3 billion in cash to acquire Robert Mondavi Corp., maker of lower-price Woodbridge wines.
1	Chinese skaters crowned at Smart Ones Skate America Chinese duo Zhang Dan and Zhang Hao have clinched the first spot in pairs free skating at Smart Ones Skate America, the first station of the 04-05 ISU Grand Prix.
1	Chicago Bears Cut Bryan Robinson LAKE FOREST, Ill. -- Veteran defensive lineman Bryan Robinson (pictured) was among 21 players cut Sunday as the Chicago Bears pared their roster to 53.
0	Sharon 'at risk of assassination' Israel's opposition leader warns that the prime minister risks being assassinated over his Gaza disengagement plan.
2	Audit finds no fraud in Venezuelan recall vote CARACAS : An audit of last Sunday's recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, as the opposition had charged, electoral officials said.
3	European Union Extends Review of Microsoft Deal By PAUL GEITNER    BRUSSELS, Belgium (AP) -- Software giant Microsoft Corp. (MSFT) and the media and entertainment powerhouse Time Warner Inc...
2	US Files WTO Case Against Europe Over Airbus Aid (Update3) The US filed a complaint at the World Trade Organization, arguing that European Union loans to aircraft maker Airbus SAS are an illegal subsidy.
0	Sudan Says U.N. Sanctions Would Destroy Society  KHARTOUM (Reuters) - Sudan said Saturday that U.N.  sanctions, threatened over atrocities in the Darfur region,  would lead "this society to a complete destruction."
0	Iran Denies Any Nuclear Activity At Suspect Site Parchin VIENNA (AFP) - Iran denied that it had carried out any nuclear-related activity at the Parchin military site which is the subject of US and UN concern.
1	Late TD lifts LSU over Florida 24-21 After coming up with one big play after another, Florida left it up to the defense to save the game one final time in Saturday night's 24-21 loss to LSU.
3	News: Report card day looms for federal agencies Cyber security audits find improvement in some agencies, but viruses and worms still plague the halls of government. 
0	Blast Outside Thailand Bar Injures 15 (AP) AP - A bomb exploded Thursday evening outside a bar in southern Thailand, the scene of a campaign of violence blamed on Islamic separatists, injuring at least 15 people, police said.
2	Sorrell and WPP rise ever closer to the top LONDON With its agreement to buy Grey Global Group, Sir Martin Sorrell has placed his London-based WPP Group in position to rival Omnicom Group as the world's largest advertising company.
3	William Watkins, 78, Recorder of Marine Mammals' Calls, Dies A leading researcher of marine mammal acoustics, William A. Watkins created a database of thousands of underwater calls from more than 70 species.
0	Grenada In Crisis - Friday 10, September-2004 DESPAIR is setting in among the 80 000 homeless Grenadians who, ravaged and traumatised by the damage done to them by Hurricane Ivan, exist each day with no food, no water and no hope.
3	Microsoft takes lead in handheld market Microsoft Corp., worlds largest software maker, increased its market shares of Windows CE, operating system for handheld devices, in the third quarter of this year, stated a research study conducted by Gartner, Inc.
2	Arthritis drug withdrawn after trial A prescription painkiller used by more than 250,000 Australians to treat arthritis has been withdrawn from sale after a clinical trial found it doubled the risk of heart attack and stroke.
3	Dell adds new switch to lineup Dell has upgraded its PowerConnect line with the addition of the PowerConnect 5324, a 24-port managed gigabit layer 2 switch.
3	Computer Users Warned of 'David Beckham Zombie Trap' Hackers are trying to trick computer users into downloading damaging software by claiming to have sleazy photographs of football star David Beckham, experts warned today.
0	Senate Panel Gives NASA Extra Money (AP) AP - NASA would get $16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels.
2	Google creators in share sell-off Google founders Larry Page and Sergey Brin have announced plans to sell millions of shares in the web search company they launched in 1998.
3	Bryant Makes First Appearance at Trial (AP) AP - NBA star Kobe Bryant arrived at his sexual assault trial Monday as attorneys in the case who spent the weekend poring over questionnaires prepared to question potential jurors individually.
1	Madrid draw with Villarreal to retain 2nd place Real Madrid played without four regulars and settled for a 0-0 draw with Villarreal yesterday, leaving them nine points behind Spanish league leaders FC Barcelona after 14 games.
3	Voters Checking Out Other Sides' Sites Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.com?
0	Australian reporter freed in Iraq An Australian journalist was seized by militants in Iraq for nearly 24 hours, but then released unharmed.
2	Oil prices close to record highs Oil prices hover just below Monday's record peaks in Asian trade, amid continued concerns over global supply shortages.
1	Pinkel reinstates Damien Nash Missouri tailback Damien Nash was reinstated by coach Gary Pinkel, ending a one-game suspension for the teams' leading rusher.
1	Bonds's Excuse Has the Scent of Snake Oil, Not Arthritis Balm Barry Bonds's ignorance of the substances obtained by his trainer from Balco is more childish than a youngster's excuse that "the dog ate my homework."
2	CBA to purchase local lender's share Commonwealth Bank of Australia (CBA) said yesterday it was in talks with the Jinan City Commercial Bank (JNCCB) about buying a stake in the regional lender.
1	Minaya ahead in count even if he strikes out This is the way Mets fans wanted their team to do it with Vladimir Guerrero and Alex Rodriguez. They wanted the general manager of the moment, Steve Phillips or Jim Duquette, to get in there early.
0	In Taipei, Talk of Arms -- and Amity Premier Yu Shyi-Kun hopes economic ties to the mainland will guarantee peace. If not, 'Taiwan has to have to ability to defend itself'.
0	Iran Says EU Nuke Negotiations in Final Stages  TEHRAN (Reuters) - Iran's negotiations with the European  Union over a deal which would spare Tehran from possible U.N.  sanctions over its nuclear program are in their final stages,  Iran said Saturday.
3	Trust Digital Gets CEO, Cash Influx Trust Digital Inc., a McLean software company, is getting a new chief executive and $3.1 million in new investments as it tries to expand its business making security software for wireless devices. -The Washington Post
2	Growing auto losses cloud Ford's outlook Ford Motor Co. swung to a third-quarter profit, but losses at the automakers global automotive operations widened, underscoring the difficulty Ford still faces 
1	Carpentier regains focus for win MONTEREY, Calif. -- As Patrick Carpentier cruised toward his second straight dominating victory at Mazda Raceway Laguna Seca, he let his mind wander.
2	Except for less export business, most find little to complain ... Longtime Gonzales County rancher Jim Selman, who raises calves in the biggest cattle county in the nation's biggest cattle state, sees 2004 as a year to remember.
3	Sony plans dual-DVD for Mac The DRX-710UL-T external DVD burner supports both FireWire 400 and USB 2.0. It ships with Roxio Toast 6 Lite. Double-layer support means users can burn up to 8.5GB of data on a single DVDR DL disc.
1	Eagles sign cornerback Brown to six-year deal Sheldon Brown signed a six-year extension with Philadelphia on Thursday, keeping the second-year cornerback with the Eagles through the 2012 season.
0	Straw: No British troops to Darfur British Foreign Minister Jack Straw said his country does not plan to deploy forces to Darfur in western Sudan but will provide technical assistance.
3	SGI Launches Linux Workstation 'SGI is pushing the limits of how many processors can run on a single version of Linux,' says IDC's Dan Kusnetzky. 'The intersection of these different technologies makes it much easier to 
2	TSA Deal Overpaid Boeing, Report Says Boeing Co. received at least $49 million in excessive profits on a $1.2 billion contract to supply explosives-detection systems to hundreds of the nation's airports, the Department of Homeland 
0	2 US workers seized in Baghdad  BAGHDAD -- Kidnappers seized two Americans and a Briton from their central Baghdad villa at dawn yesterday, in a bold raid that could further limit the mobility of foreigners in the Iraqi capital.
0	Democracy thrives in largest Muslim state Indonesia's presidential favorite Susilo Bambang Yudhoyono spent part of a three-day break between the campaign and Monday's historic election not resting, but writing.
3	Google takes the competition to school While rivals scramble to catch up on the desktop, Google plans to digitize famous libraries. Its official. Google is the most dangerous media company on the planet.
1	Gough new Livi boss FORMER Rangers, Everton and Scotland captain Richard Gough has been appointed as the new manager of troubled Scottish Premier League outfit Livingston.
0	India hospital injections fears India's health minister tells parliament that nearly 70 of injections at government hospitals are unsafe.
1	9 in a row! Red Sox sweep Angels The Red Sox take control of the American League wild-card race with a 4-3 win over the Angels. It was Boston's ninth straight win -- a season high.
1	Hewitt, Davenport Top US Open Standings (AP) AP - Lleyton Hewitt and Lindsay Davenport could earn up to $500,000 extra at the U.S. Open because they finished atop the inaugural US Open Series standings.
2	US Airways shares up on possible pilots pact Shares of US Airways Group Inc. rose more than 9 Thursday morning after the airline's pilots union said it may agree on a plan to cut wages and benefits.
2	China Minmetals in talks to buy Noranda TORONTO -- One of Canada's largest and best-known miners, Noranda Inc., is in exclusive talks to be acquired by a Chinese metals producer, the two companies confirmed Friday.
2	Jury Orders Medtronic to Pay $109 Mln to Inventor A jury in federal court in Tennessee has ordered Medtronic Inc. to pay at least $109 million to an inventor in a dispute over rights to spinal fusion technology.
1	Midseason ouster no surprise Unless there's an extenuating circumstance - see the University of Arizona last September - it's generally considered poor form to change football coaches in midseason.
1	Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot lingering around his right elbow. 
1	Red Sox, Schilling roll on BOSTON - The Boston Red Sox put themselves in great position for a run at the AL East-leading New York Yankees with a great homestand.
1	Nakatani expects a big day at BC No stranger to brash statements, jockey Corey Nakatani has a firm goal for Saturday's Breeders' Cup program at Lone Star Park.
1	Tough courses 'killing excitement' RICHARD Green is campaigning for a fair go for players in a bid to make home tour tournaments more exciting this summer. Green blasted the brutal course set-up for last week's Australian Open, claiming it 
1	With a Rookie Quarterback in the N.F.L., Call It in the Air Debuts are rarely pretty, especially for rookies such as Giants quarterback Eli Manning, who will make his first start Sunday.
1	Lima gem ends LA drought Jose Lima came to the Los Angeles Dodgers in February as a journeyman pitcher with a 71-77 win-loss record, a 5.13 ERA and a reputation as one of baseball's hot dogs.
1	Pittsburgh: Where the Unbeaten Go to Die The body blows came in staccato fashion, from the arm of a rookie quarterback and the legs of an old pro. Ben Roethlisberger would give the ball to Jerome Bettis, and Bettis 
3	South Korea's LG claims development of media broadcasts-receiving ... SEOUL: South Korea's LG Electronics Inc announced that it has developed the world's first mobile handset capable of receiving terrestrial digital multimedia broadcasts (DMB).
0	Court Hears Interstate Wine Sales Case (AP) AP - The Supreme Court considered Tuesday whether state alcoholic beverage regulations put in place 70 years ago, after Prohibition was lifted, should remain the law of the land in the Internet age.
2	Hilfiger shares plunge amid probe Shares of Tommy Hilfiger Corp. plummeted 22 percent yesterday following Friday's announcement that the apparel maker's US division received subpoenas from the US Attorney's Office regarding 
2	SIA: Chip sales to hit record, flatten Worldwide semiconductor sales will hit an all-time high in 2004 but stay relatively flat in 2005 before climbing again over the next two years, according to the Semiconductor Industry Association.
3	Mobile phone sales hit second-quarter record: Gartner (AFP) AFP - Global sales of mobile telephones hit a record 156 million in the second quarter, a study published by the US research group Gartner showed.
1	Tennessee Loses McNair Again in Loss MINNEAPOLIS -- With Randy Moss relegated to two snaps of decoy duty, Daunte Culpepper and the Minnesota Vikings shifted gears and grinded one out against the Tennessee Titans.
2	US consumer confidence down for second month as job woes deepen (AFP) AFP - US consumer confidence fell for the second straight month in September as the outlook for jobs deteriorated, the Conference Board said.
1	Texans follow Astros' lead The News sports editor. HOUSTON - The Houston Astros weren't the only team in the Bayou City toasting a watershed achievement Sunday afternoon.
1	Zooks gets a five-year deal CHAMPAIGN, Ill. -- Ron Zook took over Illinois' struggling football program Tuesday, returning to his roots and promising to turn around a team that has sunk to the bottom of the Big Ten since winning a league title in 2001.
2	Vornado Buys 4.3 Pct. Sears Stake Vornado Realty Trust said on Friday it has acquired a 4.3 percent stake in the retailer Sears, Roebuck & Co.. Sears' stock rose as high as $45.
0	PLO chief holds landmark talks in Damascus A high-ranking Palestinian Liberation Organization delegation led by Chairman Mahmoud Abbas held landmark talks with the Syrian leaders in Damascus Monday.
1	Now or never for United Arsenal were the clear 'devils' back in September 2003, just six games into last season. Following captain Patrick Viera's second half dismissal for lashing out on free-faller Ruud Van Nistelrooy, and then 
1	Cink Justifies Sutton's Faith Three weeks away from the Ryder Cup, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.
2	Xstrata in new bid for mines firm Swiss firm Xstrata relaunches a takeover bid for Australian mining company WMC Resources by appealing directly to its shareholders.
3	Trio of New Games Victimized by Piracy DALLAS - A month before the video game's scheduled release this coming Tuesday, illegal copies of the hot sci-fi action title 'Halo 2' were already circulating on the Internet.
1	Shanghai, Qualifying: Surprises all round Michael Schumacher spun and Sauber looked strong this afternoon. Fernando and Jacques went sixth and thirteenth.
1	Today's schedule College hockey: MEN -- Stonehill at UMass-Dartmouth, 7:30 p.m.; Franklin Pierce at Assumption, 7:30 p.m.; WOMEN -- Sacred Heart at Holy Cross, 7 p.m.
3	UK gives blessing to open source With most organizations that planned to move already moved to Microsoft Server 2003, OS migration has dropped to the bottom ranks after making its 
2	Financial planning an option for Coles COLES Myer Ltd chief executive Mr John Fletcher yesterday said he was interested in branching out from the retail business into financial planning services for the groups customers.
0	Democrat Seeks to End Iowa, N.H. Power (AP) AP - If Simon Rosenberg decides to run for Democratic Party chairman, he won't be able to count on much support from Iowa and New Hampshire.
1	Angels 5, Rangers 3 Chone Figgins and Troy Percival saved the Anaheim Angels, and gave them a little boost in the AL West race. Figgins had RBI hits in the last two innings and scored the go-ahead run on an infield grounder.
2	Yukos seeks US bankruptcy refuge Embattled Russian oil giant Yukos has filed for bankruptcy protection in a US court in an attempt to prevent the forced sale of its main production arm.
2	CBS's Moonves Gives Loyalists a Piece of the Eye's Pie Viacom co-president and CBS Chairman Leslie Moonves officially whacked the head of the media conglom's television studio yesterday, and divvied up the job among loyal CBS staffers.
3	Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters) Reuters - Ouarda Touirat, her day-old baby daughter nestling in her arms, said Friday she had never lost hope that she could conceive after cancer treatment left her infertile.
1	Soccer: Juventus beat Fiorentina 1-0 in Italian league match ROME : Juventus extended their lead at the top of Serie A to six points after they scraped a 1-0 home win over Fiorentina and closest rivals AC Milan were held to a goalless draw at Brescia.
1	As reserve, Penny seeks Knick payoff The aging process for veteran NBA players is usually accelerated when they have reached their tenth season. Penny Hardaway has 11 years and 647 games on his odometer and he can feel it in his bones and joints.
1	Agassi advances in Madrid MADRID, Spain (Ticker) - Appearing in his first tournament since the US Open, Andre Agassi has not displayed much rust. The 34-year-old Agassi advanced to the semifinals of the Tennis Masters Madrid on Friday 
0	India test-fires missile NEW DELHI, Nov 26: India on Friday test fired Akash, the indigenously developed surface-to-air missile from the Integrated Test Range at Chandipur-on-sea, about 14km from Balasore (Orissa).
3	Corning begins work on Taiwan LCD facility Demand for flat-panel devices means that the time is ripe for factories to churn out more glass.
3	Nokia Shrinks 'Brick' Handset to Tap New Markets (Reuters) Reuters - Nokia, the world's biggest handset maker, unveiled on Wednesday a miniature version of its equivalent of the Swiss Army knife it hopes will lure women and less-techie business people.
0	Rebels Attack in Central Iraq and the North A rebel counteroffensive swept through central and northern Iraq on Monday as American troops struggled to flush the remaining insurgents from the rubble-strewn streets of Falluja.
