label	text
1	It's just that. Chucky 1 was good. Chucky 2 was better. Chucky 3 sucked. Now, the 4th in the series which is, in my opinion, the best out of the series. Jennifer Tilly was just great in this movie. For dolls, they were better than a few actors that come to mind (Freddie Prince Jr, for one) and funnier than many comedies I've seen in the past. The plot wasn't great, but I really didn't care about it. Just to see Chucky and Tiffany bicker and fight each other. And the ending leaves it wide open for a 5th sequel (which I hear is in the works). Idle Hands premiers next week and looks to be another horror/comedy, but I doubt it'll top this one.
1	Frankly i just enjoy watching James Caan. Wonderful actor. With such simplicity you know exactly what he's thinking. A true pro. I have watched the show from the very beginning and found it different - that's something that is unique in Hollywood - a new idea - not a 3rd version of a current hit show -  I also find the show fun and exciting -I like the pacing - you're never bored - I especially like the mystery in each episode - the way it unfolds. I am a big mystery fan and have read a lot of the great mysteries but I find the stories in the show well written and the outcome is rarely obvious. Also extremely interesting to me, probably because I am not a gambler, is the different cons that the 'gamblers' come up with - I was fascinated by the number of schemes that people have come up with to rob Las Vegas. The music: I like the music at the top of the show. Absolutely perfect for the show...Sets the tone and atmosphere . Just marvelous. And of course, there is James Caan.
0	Because I would have never ever seen this movie through to the end. Although there are some, but not many, funny moments in this movie I couldn't understand more than about 15%(the fancy English couple in the 3rd story included) of what people were saying. Three short stories, none with a real point, with just some of the most miserable and lifeless people I could have imagined and a load of foul language. Didn't find it funny, didn't find it amusing, didn't find any sense in it. 4/10
1	Watching "Plots with a View" (called "Undertaking Betty" in the US), I got the feeling that there need to be more movies filmed in Wales. This one portrays a woman (Brenda Blethyn) in a small Welsh town trying to get away from her cheating husband. So, she and the funeral parlor manager (Alfred Molina) come up with a plan...but there are likely to be some glitches along the way. I would actually say that Christopher Walken's character is the neatest in the movie (how could he not be?). But overall, the whole idea is just a really neat one, stacked with some "uh oh" moments...especially the haunted house scene. It's the sort of movie that I wish that I could enter, just to experience it. Also starring Lee Evans, Naomi Watts and Miriam Margoyles.
0	I didn't like watching DS9 compared to other Star Treks even Enterprise, but I didn't like Babylon 5, and now I know why. They are the same show. I just read the old news that Paramount stole the idea from the creator of Babylon 5, but they chose not to sue for a reason I don't know or care, but seeing as a Star Trek series is based off another even nerdier show is just to much to bare, now I will condemn anyone who even mentions the DS9 when talking about the series. Original, TNG, and Voyager are my favorites in that order. Before I didn't understand why everyone thinks DS9 is great and I didn't, but know I know. It's also because the captain has a real anger problem, and I hate people that act cool, but freak out, out of no where; and he seems to on every episode.
0	...and that's saying something. No matter how bad a movie gets, I'm normally able to sit through it so I can judge the full movie. Through this one, I made it about 20 minutes. Maybe it was the DVD, or maybe it was my laptop, but I could not hear the dialogue, even with the volume turned all the way up. Sound effects were fine, so with the volume turned up to hear the dialogue, I was blowing out my eardrums with the effects. As much as I wanted to see this thing through, I wasn't going to sacrifice my hearing for it. From what little I could tell about the plot, the movie was one big flashback by the main character's daughter. It seems the mother, a military pilot, had to flee her ship because the one person on her ship she trusted turned out to be one of the enemy and now he is pursuing her across a desert planet. The only thing I liked about the movie was the look of the main character; there was something I liked about her hairstyle. Oh well, looks like this one is going into the dumpster...
1	This is one of the bleakest, the most harrowing of Bergman's films I've seen. I also think this is one of the most powerful films about the ugliness of war and what it does to the human souls. The couple of musicians, who left a big city for a remote island and make a living as farmers, find themselves capable of unspeakable and shameful acts that would have ordinarily been impossible for them even imagine, as they struggle to survive horrible reality of war. They betray their souls, their friends and even each other in a desperate attempt to simply survive another day. Liv Ullmann and Max Von Sydow are brilliant as usual as lost, confused, and terrified couple that got caught in the midst of a civil war. 9.5/10
0	Even though I have great interest in Biblical movies, I was bored to death every minute of the movie. Everything is bad. The movie is too long, the acting is most of the time a Joke and the script is horrible. I did not get the point in mixing the story about Abraham and Noah together. So if you value your time and sanity stay away from this horror.
1	The first of five St Trinian's films (although the last is usually discounted) was based around artist Ronald Searle's schoolgirl characters, and features the wonderful Alastair Sim in drag as Millicent Fritton, headmistress, as well as her own brother. Much of the humour is dated, yet curiously touching and outrageous in today's PC world - the girls drink, gamble, smoke and are later sold off to rich Arabs, yet always remain in charge, defeating bureaucrats, police, judges and other establishment figures as they maraud across England. Perhaps because the films have been so regularly seen on TV, St Trinians still inspires fancy dress parties and club nights. The films have recurring characters that include PC Ruby Gates (Joyce Grenfell) and Flash Harry (George Cole). The precursor to the entire series is a charming film called 'The Happiest Days Of Your Life' (1950).
1	The movie is a starter to what really happened in Phenix City. I'm a grandchild of the people who really lived the story. The truth never has come out to my knowledge. I have tried to find the whole story out but the people who lived it are still scared to tell it. Phenix City is still run by crooked people. Albert Patterson was not quite the saint the story wants you to believe. The story was filmed in Phenix City. It still has some of the famous sites in it that you see in the movie. The Colonal Funeral Home still looks exactly the same. But if you are wanting the real history of Sin City you have to visit us and find people willing to tell you about Ma beachies and her kindness. She didn't get the name ma for nothing.
1	For all that has been said about the subject matter, and the controversy that surrounded it, please do not overlook what I feel to be the most important part of the film: the salient struggles of everyone to keep their pride through their trials. Whether dealing with self-imposed male braggadocio, a sexual reawakening, or even life itself, everybody is human.
1	As a veteran screen writing instructor at Richland College in Dallas and a former MGM screenwriter back in the days of decent films, I am thrilled to have accidentally clicked on Channel 33 in Dallas tonight and watched this enchanting film in which Betty White is GORGEOUS and makes one yearn for the good old days of truly good movies before Hollywood started banging out all this crap for the teenagers. If a producer is listening, I'd like to state that there are enough of us over 60's who will happily pay a buck to see a movie that has no guns, no killing, no special effects, no sex and violence and just a good touching tale of human relationships that leaves you with a good warm feeling, as this film did for me.
0	God bless Randy Quaid...his leachorous Cousin Eddie in Vacation and Christmas Vacation hilariously stole the show. He even made the awful Vegas Vacation at least worth a look. I will say that he tries hard in this made for TV sequel, but that the script is so NON funny that the movie never really gets anywhere. Quaid and the rest of the returning Vacation vets (including the orginal Audrey, Dana Barron) are wasted here. Even European Vacation's Eric Idle cannot save the show in a brief cameo.... Pathetic and sad...actually painful to watch....Christmas Vacation 2 is the worst of the Vacation franchise.
0	Ocean's 12 starts off on annoying and gets worse from there on. Like a celebrity awards presentation, each major actor/actress is introduced in short 60-second scenarios that seem to stop just short having a blinking "applaud now" sign. The first 60 minutes of the film are incredibly disjointed, poorly edited, and at times, utterly unrelated to the story and confusing. Speaking of the story,...there is one, kinda,...but its barely visible for all the "look at me" shots and cameos. Only Matt Damon seemed to actually "act" during this film...the rest of the cast appeared to only be there to participate in a rat-pack-wanna-be session. As for the heist, the action, the drama....it was put into the last 8-10 minutes of the movie and was pathetic and anticlimactic. Horrible! Horrible! Horrible!
0	This movie was terrible. You couldn't fast forward fast enough to get to the end of this movie. It came down to the last 20 minutes of the film and I literally hit the eject button right in the middle of the scene. It was one of the worst movies I have ever experienced. Worse than all Dean Cain films combined. To start, the acting was terrible. I realize that the main actors were from the cast of survivor, but one would think that any TV experience would have given them a little more talent. The movies other main problem was the campy visual effects and the poor film quality. In the movies defense, the theme of the show was well intentioned and the story was all right.
1	This movie is a story of a Catholic nun as an advisor of convicted killer on death row. The movie describes what she does as a nun, who does not have any productive role. She might have had doubt in her actual role. But eventually she does the role only a nun could do, who has nothing but faith in Christ. In America, there are so many movies that describe condemned criminals or jails. Those scenes, especially execution, are too much different from Japan.
0	The 3 stars are for Phillip Seymour Hoffman. Nothing else and no one else in this movie deserves even a wee smidgen of a star. Well, OK, Amy Adams deserves a wee smidgen, but the smidgenometer doesn't seem to be working, so I'll stick with 3. Tom Hanks...nothing. Julia Roberts...nothing. Mike Nichols...do you see a trend yet? Aaron Sorkin...OMG, not a chance.  I could rant on for several paragraphs about the way Charlie Wilson's War glosses over history, morality, legitimacy and so on, but I don't think any such rant could outweigh the gushing of Aaron Sorkin fans. The rest of you, beware.Spend your movie money elsewhere. Still, if you're looking for a pithy comment, here's mine. You can put hot fudge sauce on a pile of garbage, but it changes nothing. Garbage is garbage and so is Charlie Wilson's War.
0	I watched this movie based on the good reviews here, and I won't make that mistake again. The first couple minutes shows that a group of people have been brought together by some tragedy, but you don't see what it is. Flashback 12-hours and we get to see the boring lives of each of these people, which in the end are totally meaningless to what is about to happen. When the ending is finally reveled, you realize that you just wasted an hour of your life waiting for a big payoff that doesn't happen and means nothing to what you have been watching. The only connection these people have is that they have all had a "bad day"--but even that continuity gets lost in the boredom. If this was supposed to be a "Crash" clone, it's a complete failure.
1	Midnight Madness is a movie that is unfortunately highly underrated and unappreciated. With a flood of classic "edgy" teen/college movies, this one was forgotten. As a child I would watch this movie over and over again, luckily I had it on video. This movie shows a more tame, but most exciting side of the eighties. In the cynical society we live in this day and age, with drug abuse being the "coolest" thing, it's good to see, once in awhile, a fun, innocent movie that is Midnight Madness...that is if you can find it.
0	This is beyond a shadow of a doubt the absolute worst movie I have ever seen. It's been a long time since I've seen it, but the jokes are NOT funny, the plot is painfully forseeable, calling the main characters stupid is to vastly upgrade their intelligence...uggh! I just wanted to punch Tom Arnold and make him cry because he wasted two hours of my life when I was done watching this piece of cinematic filth. I don't even know why I ever wanted to watch it, but remember if you see this movie: DON'T SAY I DIDN'T WARN YOU. PS Tom Arnold's character sings a song in this movie called "I'm My Own Grandfather." Nuff said.
1	I caught this at the Chicago IndieFest and have to say YOU ARE ALONE is a lot funnier than the other reviews and even the website would lead you to think. Not HA HA Wedding Crashers' funny, but sick, twisted, I can't believe she just said that but it's so damn true funny. Jessica Bohl, who deservedly won Best Actress, is amazing to watch. There's never a moment when you think oh, I'm watching a movie and she's an actress. She's too damn real for words. In fact there's 2 scenes that I'm still giggling over, and I won't give them away, but in one she's in the bathroom talking about how much she gets paid for performing a certain service and how "awesome" it is. (I almost wonder how many people in the audience are secretly thinking the same thing!!!)  In another she talks about a teenagers definition of "sex" versus an adults, and if it isn't the truest dialog I've heard in a movie in a long time, I don't know what is.
0	Well, the movie was no terrible, but whomever created the screen play did not do a good job of even creating the essence of unger. This movie was slightly below average and did not tell the story correctly on one of the most interesting persons ever born. I suggest reading the book "one of a Kind" the real unger story. They left out huge parts of his life. They also at times did not understand the real caractor that he was. The actual facts of his life were at times out of order. And in the end they really did not portray the actual personality that he did have. So please don't watch the movie; read the book. By the way I'm not just some prick who feels you have to stay 100% to the real story, but they did not even come close!!!
0	Romantic comedy movies are definitely the most fertile genre for "bellow from average" movies and source of frustration for viewers. This one is a perfect example of this and got a place in my "top ten worst movies". History is far from creative and jokes are weak. I found no reason for a single laugh during all the movie! Characters are plain and the performance of the actors and just good. History develops slowly, it's tedious and foreseeable. Ending is also foreseeable and sugar-coated. This is one that movies you watch in a rainy Saturday afternoon when you have nothing better to watch in my humble opinion.
1	I have seen this play many times, from Olivier to Branagh, and this remains the one version that always stands out in my memory. Many actors have captured aspects of this character, but for me, it is always Derek Jacobi's performance they are compared to and all others just come up a bit short.
1	At the end, it is clear that the murderers planted the murder weapon in Mrs. Columbo's car and it was at the police ballistics lab.  But where did the gun under the hood, used in the demonstration, come from? Wouldn't the murderers have cleared out the stuff under the hood? They had a whole week? Or did Columbo's cops replicate the camera/gun under the hood used in the demonstration? How did they do that without breaking and entering the car? Perhaps this is why the murders seemed surprised at the end. But how could Columbo have replicated their camera/gun device and gotten it calibrated to their key fob? Columbo must have gotten the gun back from ballistics and had it re-planted under the hood of the car, and been very lucky that the rest of the device with camera was still there and transmitting. This was a 10/10 show until this glaring plot error at the end.
1	I thought Nick Gomez's look at the gritty streets of New Jersey, where car-jackings are at an all-time high, was both thought-provoking and entertaining. This is just as good as movies like Boyz n the Hood or Menace II Society or Above the Rim. I thought the actors and the scenarios were suitable, it had a gritty realistic feel to it and was very atmospheric, whether on purpose or by raw coincidence. I liked this movie a lot, an underrated gem i found on TV and glad i caught it. Go watch this movie if you get a shot. If they don't have a DVD, they should release one. Well done Nick Gomez. IMDb Rating: 5.9. My Rating: 9/10
0	I don't care what anyone else says, this movie is the worst piece of trash committed on film. What was John Landis thinking? I know it's based on a series of children's books, but c'mon! Even kids hate this movie. It's pointless and boring. Tom Arnold once again amply demonstrates that his only talent is wasting production money. I think the only reason The Stupids hasn't appeared on the 100 worst films of all time is that only 20 or so people will admit to watching this garbage. At least Hobgoblins made it on MST3K.
1	I have always loved Brenda Blethyn and "Undertaking Betty" was no disappointment. I saw it on Satellite on dreary Sunday morning. Life has been stressful and this movie made me laugh and see things we usually consider dire in a mirthful way. I wish she would make more movies like this and "Saving Grace." Brenda Blethyn is a great gal for us approaching 60 to see in action. She is cute, beautiful and full of life without appearing plastic and phony. Not many actresses are out there for us to relate to in a realistic, yet comical and/or serious way. Brenda - if you see this - keep going with gems like this. We need more Mrs. Bennetts, Bettys and Graces.
1	I thought this was very "different" compared to most modern interpretations of Shakespeare and enjoyed it thoroughly. It would not be useful for those studying it at school etc. as it does not show the traditional Shakespeare character interpretations (i.e- Miranda is portrayed quite punky compared to your traditional Shakespeare lady) but for understanding of the play and for the basis of the story it is a very strong piece and fantastic to watch. It does not include also the correct format, as in the layout of acts and scenes as I am currently playing Miranda in a production and most of her lines had been cut and some scenes split and mixed around but it is very useful and I would definitely recommend it as a must-see even if just to say you've seen it! Shakespeare fans would love this!
0	I just saw this on a local independent station in the New York City area. The cast showed promise but when I saw the director, George Cosmotos, I became suspicious. And sure enough, it was every bit as bad, every bit as pointless and stupid as every George Cosmotos movie I ever saw. He's like a stupid man's Michael Bey--with all the awfulness that accolade promises. There's no point to the conspiracy, no burning issues that urge the conspirators on. We are left to ourselves to connect the dots from one bit of graffiti on various walls in the film to the next. Thus, the current budget crisis, the war in Iraq, Islamic extremism, the fate of social security, 47 million Americans without health care, stagnating wages, and the death of the middle class are all subsumed by the sheer terror of graffiti. A truly, stunningly idiotic film.
0	No redeeming features, this film is rubbish. Its jokes don't begin to be funny. The humour for children is pathetic, and the attempts to appeal to adults just add a tacky smuttishness to the whole miserable package. Sitting through it with my children just made me uncomfortable about what might be coming next. I couldn't enjoy the film at all. Although my child for whom the DVD was bought enjoyed the fact that she owned a new DVD, neither she nor her sisters expressed much interest in seeing it again, unlike with Monsters inc, Finding Nemo, Jungle Book, Lion King, etc. which all get frequent requests for replays.
0	I do not know what some of these filmmakers are thinking, by making the same type of clichéd film over and over, where the bad guys (bad girls in this case) win. Weak acting and very predictable. Nothing original about it. This same movie has been made over and over again- not different from GOODBYE LOVER (1989), SLOW BURN (2005), or at least ten other movies with the exact same storyline and ending. There are a lot of holes in the movie too. It is as if they ran out of money and just stopped filming. Or perhaps they ran out of ideas. But do not waste your time with this one. It will only leave you upset by having wasted your time watching it.
1	This movie was released originally as a soft "X", apparently with the explicit sex deleted. Later, the producers "relented" (smelled money) and re-released it with the excised scenes restored (apparently only about 3 minutes). I guess since Kristine was of age, it was held against her and her promising career came grinding to a halt. I guess its all in the timing (witness Pam Anderson's career)--but Ronald Reagan was in charge during Kristine's debacle (we had not heard about Nancy Reagan's affairs), Bill Clinton and Monica Lewinski were in full swing during Pam's "coming out". The sex is just icing on the cake, both version satisfy. This naughty musical is way above similar of others that were released at the same time.
1	By now, the game's stale, right? The jokes have been done. Its all over. The creative genius which drove this game for the first two games was gone, after all. Wrong. The game is still intact, the jokes are here, folks. Sure, they're all rehash, but so was Monkey Island 2. And 1, for that matter. The difficulty is well placed, somewhere between the slightly easy 1 and the ridiculously hard 2. The ship fighting sub-game is badly innappropriate, in the tradition of sub-games. And this game has the best joke of the whole series. When asked for your membership card to an exclusive beach, always select "You don't need to see my identification." Its worth the price of the game by itself.
0	While in Madrid I was able to see a screener copy of this film. Wow! Gallo is amazing in it. Very unusual performance he gives. Aside from Gallo's genius, the film however is a dull a film I have ever seen in my life and at times is so poorly done it borders on laughable. I am also a Val Kilmer fan so he was part of the reason I made such a grand effort to view the film. The problem is Val is really only in one scene. Having his name in the cast as the lead is an insult to my intelligence and to the rest of the cast. I have only seen Stranded of the directors other films. Both films are far far below average but both contain very interesting Vincent Gallo performances. If you are as much as a Gallo fan as I then see this film regardless of how bad it is. If you do not like Gallo then there is ZERO left to love.
0	This (allegedly) based-on-a-true story TV movie concerns a woman on the run from the FBI and a *seriously* stupid guy. First, we have Roger Paulson (Tim Matheson), a "regular guy" type with a mind-numbing job, an ex-wife, a kid he hardly ever gets to see and some cats. Next, there is "Elaine-Lisa-you name it" (Tracy Pollan), a smart, sexy, good looking woman whose tongue would burst into flame if she ever told the truth. Roger and Lisa meet when she answers a lonely-hearts ad. Roger is one of these poor saps who can't seem to handle living alone, so after his wife dumped him, he places his ad. It doesn't take long for Roger to figure out that Lisa is *not* a good person, but he has no idea how to get rid of her. He doesn't even have enough sense to change the locks on his apartment door after he throws her out. Go ahead and watch this if you don't have anything else to do. 
0	A complete and utter waster of my precious two hours. The entire movie could have been made in less than 60 seconds by simply showing people getting coked up, a car crashing, people getting more coked up, people having sex, people crying, and people getting more coked up. The tagline for this movie should have read "Come see how f*cked up our characters are! They're stoned! They're coke addicts! They're a mess! Who are these people? Do you really care? Does it matter? Just give us your money please, because we sure don't care about anything else!" An absolutely terrible movie. It never went anywhere, you never got to know the characters (they never even said what these people did to earn such a big house and so much money and cars and coke), and it was just downright boring. You might like the movie a little more if you're a stoner yourself, but for the vast majority of us that aren't, this movie is a waste of film and of time.
0	Having been born and raised in Odessa, and having graduated from the "other" high school in the late 70's, Odessa High School, I had mixed emotions about this movie. I no longer live in Odessa, but will always be a Texan at heart. I didn't like the way that this town of 80,000 plus was portrayed as a dirt poor small town. If I'm wrong about this, please feel free to correct me, but I believe OHS also plays in the town stadium, and the "Home of the Permian Panthers" sign that was shown at the stadium used to be at the practice field at Permian. I would have liked to have seen a little acknowledgment about the cross town rivalry of the big game in town every year, OHS vs Permian. I am curious why the outcome of the game was altered though, I think it would have been just as dramatic if the real outcome was portrayed. Overall, the movie was okay, made me a little homesick, remembering the "good old days" of MOJO.
0	I have tried to like this show, I really have, but I can't find a reason why anyone would like it. The story lines are weak, the acting is weak and unbelievable. Every cast member seems to have been picked up off the street at random. And it seems to me that the whole show is just a vehicle for Jamie Lynn Spears to be able to move on to movies. Every episode shows Zoey as the girl that every girl wants to be her best friend and that every boy wants to date. She's always perfect and no one is like that in real life. How can people relate to a character that is just a Barbie doll? Jamie Lynn's acting is fair but she is not a strong enough actress to have the lead role in a series. All the show's fans are just young girls who don't know any better. I'm sorry if you think my comments are too harsh but if you can find a meaningful and deep moment in this series that isn't quickly directed to a beach party - please accept my opinions and find something worthwhile to watch.
1	"Five Fingers of Death" is a classic of 70's kung fu cinema. As the film that "broke out" HK cinema to the west, this is a must see for any serious fan of the genre. It's also a damn entertaining film, with hard-hitting, non-stop action, solid and mostly believable fight choreography and great over-the-top 70's era dubbing ("Oh I see ... so you want it THE HARD WAY!! HWAA!!"). "Five Fingers" is an eye-for-an-eye revenge tale ... and I mean literally, eye for an eye! It's great to see Lo Lieh portraying a hero. He played so many great villains later in his career - including Pai Mei in the classic FIST OF THE WHITE LOTUS, which was one of the characters Tarantino used in creating the Pai Mei of KILL BILL. My only complaint is that I wish there was a better quality DVD - mine looks like it was a VHS transfer. Overall this is a great film - don't miss it! Bart Blackstone Film Club - Hollywood, CA
0	The story of a Volcano erupting downtown L.A. sounds like a nice plot for a disaster movie. This one though, is missed bigtime. The movie looks chaotic, has a storyline which is hard to follow or believe and the acting was very bad. Im in agreement with a lot of comments that Lee Jones is only good at bossing people around as a chief in some particular field. In this one, he is heading the emergency office. Being chief of such an office it naturally is a good idea to bring along your daughter to dangerous scenes. Clever thinking. Ann Heche touching walls and walking in tunnels that suppose to be 678 degrees fahrenheit. Yea right. Aside from the bad acting those factual errors make the film look almost as silly as Armageddon. The only good point of this movie is that there is no Ben Affleck to make matters even worse. Avoid this movie at all costs.
1	I work at a movie theater and every Thursday night we have an employee screening of one movie that comes out the next day...Today it was The Guardian. I saw the trailers and the ads and never expected much from it, and in no way really did i anticipate seeing this movie. Well turns out this movie was a lot more than I would have thought. It was a great story first of all. Ashton Kutcher and Kevin Costner did amazing acting work in this film. Being a big fan of That 70's Show I always found it hard thinking of Kutcher as anyone but Kelso despite the great acting he did in The Butterfly Effect, but after seeing this movie I think I might be able to finally look at him as a serious actor. It was also a great tribute to the unsung heroes of the U.S. Coast Guard.
1	First of all, I just have to say that I'm a huge LOST fan. Everyone who makes the show, I love 'em. It's got everything in it, really. I'm glad that they have great people making it, for instance Jack Bender is the greatest director, well, maybe after J.J. Abrams. And of course, full credit to Damon Lindelof & Carlton Cuse. They're geniuses. Anyway, the season 2 finale is definitely one of the best episodes of LOST ever!!! Live Together, Die Alone focuses on Desmond David Hume's story of getting to the island, and Henry Ian Cusick is so great playing that character! The makers of the show would have been very stupid if they would've let old'Des die on us. So, in LOST, the plane crash survivors have been there for 65 days.. 65 days, man. Whileas Rousseau has been there for SIXTEEN years, and the Others have been there for God knows how long. Referring to Jeffrey Lieber, Lindelof & Abrams. Anyway, I hope we'll get the answers we need, in season 3. Can't wait! My vote is nine.
0	36/100. This is not to be confused with the decent Arachnophobia, this film is a very low budget and cheap rip-off of that movie. This one is so bad, it actually does have some entertainment value on that level. There are numerous unintended (I think) laugh out loud scenes. I wasn't expecting much from the film, and it was actually worse than I had imagined it would be. It's a cliché ridden and predictable direct to video mess. Fortunately, it doesn't take itself too seriously. The acting, as expected, is not quite Oscar caliber. The special effects are poor, worse than I would have thought they would be. Poorly edited and the score is intrusive.
1	I happened to catch about the last 45 minutes of the movie,late night about 8 years ago. What a wild and funny 45 minutes.I was absolutely knocked out by chase-shoot-out at the end that takes place at night ,inside an old hotel that's being torn down with a wrecking ball....Incredible. I vaguely remember Stacy Keach ,stealing a cop car, faking being a cop and strong arming some winos....Wino to Keach"Hey,why Ya hasslin us?...Keach"It's my job".You're correct. They don't make them like that anymore.Great movie. The golden70's...Hopefully it will see the light of day as a DVD along with other lost treasures...Hickey and Boggs being one such.
1	I'm amazed that of all the reviews I've looked at nobody seems to have noticed one of the main points of this film, or at least how I saw it. It seems like one big homosexual fantasy, camp clothing, a glorified nude Ferdinand, a definite sexual tension between Ariel and Prospero, and as a final climax, a group of men in tight sailor suits dancing the hornpipe. This whole approach, once you get used to it, provides you with all sorts of fantastic scenes and images. The sight of an innocent Ariel being pulled towards a disgusting nude Sycorax in order to perform "her earthy and abhorr'd commands", is one of the darkest I've ever scene in a Shakespeare film. However by the end of the film I'd grown tired of the style and the final hornpipe dance was just too much to take. Still overall its an interesting interpretation of the play.
0	Do you know that they want to escavate the Moon for real?And in Geneve there is the debated project that could lead to make possible time machine?All i can say about this movie that is based on facts about future(at the time of the movie)scientifical projects but real. Hope the moon will exist not happen as in the movie. Now about the movie itself, I saw the original movie too, and I also read the book. The book I didn't like though, but the movie yes.I totally agree with a previous comment that this movie was depressing,unlike the 60's one.That was very good with force, this one was only a paralled future of what is good movie.
0	I watched Gomeda on movie theater at my city. My friend took away me and I was really curious what would be it looked like. Well, I must say This movie was not a horror,may be we can say that is 'Fantsastic experimentation'...OK here I go anyway... But there was a lot of shooting,acting,dramatic,theatrical and storytelling problems.I can understand because of director is very young and Gomeda is his first feature film.OK Directing of this film was not pretty bad,I see.Unfortunately, due to the restraints placed on the film by its extremely low budget, the visuals are often as murky as the storyline.And there is no powerful Gothic scenes.As a horror movie it really fails, no scares at all and it is quite muddled and boring. Some people say 'Gomeda' is an art movie, but I could not see a laughable,terrible and breoken off art movie like that.So, how can we say it is an art movie!Just funny!
1	For only doing a few movies with his life the Late Great Chris Farley. Farley died at the end of 1997 and will be missed mostly by his co actor in Tommy Boy, David Spade. From the lame Police Academy 4 Spade really has done good with his career in films. Tommy Boy is a classic and we will always remember Chris Farley when we watch it. From appearing on Saturday NIGHT LIVE to doing Tommy Boy, Black Sheep, Beverley Hills Ninja, Almost Heroes, Billy Madison, and Dirty Work. I think Chris Farley had a short and successful career. Tommy Boy was his best in my case and I would watch over and over again and laugh at the same part each time. Thank you Chris Farley.
0	This movie was childish in its writing and laughable in its visual effects. Scenes where Father Merrin is tossing in his bed and his glimpses of a gimpy native are signs of bad acting and poor imagination. Nothing seems to fit. The story jumps from scene to scene. The elementary writing leaves no fact to the imagination and leaves no room for suspense. The lady doctor at one point states that she thinks the town is going to "explode soon" from all the crazy happenings. There was, in fact, nothing in the movie to make that line relevant. From the terrible job the movie had done, I would have never known that there were any tensions in the village. If you are into cheesy movies go ahead and rent this, but if you want to see this done right check out Exorcist:The Beginning
0	How poor is this movie? Well, I got it less than two months ago and can hardly remember what it was about... I also paid a £1 for this on DVD, the old story of 'put-a-new-cover-on-the-box-and-some-fool-will-buy-it' syndrome. All I really recall it that the cast ran around a lot, use of cars must have been too above the budget and that a vampire was involved. Then again, guess you could know that from the film's title. Straight to video rubbish or straight to cheap-jack DVD as it is now. This stuff will be in the bargain bins at rental shops, supermarkets and charity shops until the death of the sun. Only cockroaches will rule the earth but this trash will still be around. God bless the dawn of the DVD age....
1	Saw this film during the Mod & Rockers fest in August. I was so inspired and touched. Harry had an amazing life and one of the best and distinct voices ever recorded. For those of you who don't know about Harry Nilsson do a little research and you'll see that Harry has probably found his way into your life in one way or another - maybe it was his 70s special "The Point" or "Everybody's Talking" from Midnight Cowboy. For me it started with "people let me tell you bout my best friend" - the theme song from "The Courtship of Eddie's Father." Watching this film you can really feel the love and admiration from Harry's true friends and peers. Don't shed a tear for Harry - he had a ball... Brett
1	Great show! About time a reality TV show comes along that closes generation gaps. Contestants range in ages, some seem old enough to have watched the movie when it first came out. And others, looked so young that perhaps parents or teachers handed down the movie hoping it would touch their lives the way it once touch them. Grease has truly become an American icon. Grease is a fun and entertaining movie in which the young and old can relate to. "You're The One That We Want" is sure to gain even more Grease followers. The only thing I wish there had been more of is character history, then again it is kind of nice to leave some of it to the nostalgic imagination of the 50's. Cant wait to watch the next show...and then on Broadway!!!
0	Very disappointing 7th chapter of this slowly dying series. Very evident that the budget was extremely low. This movie was made for one reason and one reason alone. To sell Puppet Master Toys! Fans, such as myself of the series have decided, from what I have read and heard that the only one in the series worse than this is Curse of the Puppetmaster. In turn, turning us away from the series.  Opting to make this a PG-13 film, for whatever reason, did not work in the films favor. The plot seemed almost to be there, but was easily lost in the steady stream of nonsense.  The only film in the series worth watching, also directed by Decoteau is part 3 - Toulon's Revenge. Granted, I do favor the scenery in the film.  Yuck!
1	A Three Stooges short, this one featuring Shemp. Of all those involving Shemp I've seen, this is my favorite performance by him in a Stooges short. The basic plot is that Shemp must get married by 6 o'clock that very evening if he's to inherit the half a million dollars a rich uncle left him in his will. So Shemp sets out to get himself a bride but finds it a tougher road than expected, that is until they learn of his inheritance money. Best bits here involve Shemp shaving, Shemp and Moe in a telephone booth and Larry on piano as accompaniment to Shemp's voice-training session. Also the sequence where Shemp is mistaken as Cousin Basil and its outcome proves hilarious.
0	This movie isn't worth going to the theaters to watch, i did and i didn't like it, the effects on the movie are really well done, and you get a laugh here and there, but the story is really bad, it seemed like they had run out of ideas, and what is that of loki and odin getting along? that totally destroys norse mythology, and i guess they forgot that loki's powers only worked during the NIGHT!! If you really MUST see this movie rent it when it comes out, don't go to the movies for this! They could have done a lot more with this than they did, it felt like they just wanted to do a movie to show off cool animation and effects
1	I like movies that show real people "Americans" and tell truth. The movie is simple and that seems to be the great thing about it. It played here in Norway fine (Amazon says above that it's USA/Canda but the box states "All Regions". I have to say it is not for the American viewers. It played in here in World Raw Views, a theater. I saw it and later I ordered it. The cut was different and much better. See it and you will like it or maybe hate it. Sorry Bush lovers but this movie is driving you crazy because it makes sense. Get angry and hate it. Disagree with everything in it but I for one stand by it. It's not for the empty minds. It is long and too hard to keep up with but by the second viewing it makes more sense. I loved Owen's words and the poem made me cry.
